4.420503919741668 1.487221489375029
12.16061352141378 4.530009231473143
16.15043982077860 19.89797455602114
20.02706142381444 85.57987009011612
21.48768095026858 252.0694674025351
23.52600473042212 5570.445599398967
25.04659717608135 51605.68664591620
25.28875527136003 270049.1276772413
25.71333099588752 145848.1070196217
25.82072436283616 227710.5735174384
26.14057993192997 1026986.052461982
26.14668182777932 657676.6289253428
26.65598673467214 2903091.755954685
26.87396969972862 5603264.335294150
